price,total_area,number_of_rooms,apartment_condition,housing_fund,region,living_room,parking_spot,number_of_floors,bathroom,floor,is_penthouse,compartmentalization
179900,46,2,5,0,43,0,-1,8.0,1.0,6.0,0,8
123900,53,2,5,0,41,0,-1,17.0,1.0,2.0,0,8
61900,49,2,8,0,46,-1,-1,15.0,1.0,10.0,0,8
85500,40,2,5,0,41,-1,-1,9.0,1.0,5.0,0,8
200000,126,5,5,0,42,-1,0,12.0,2.0,11.0,0,8
179000,87,4,5,0,42,0,-1,10.0,1.0,1.0,0,8
88500,40,2,5,0,43,-1,0,10.0,1.0,7.0,0,8
22500,12,1,7,0,44,-1,-1,9.0,1.0,4.0,0,8
86500,45,3,7,1,47,-1,0,5.0,1.0,3.0,0,8
149000,75,3,5,0,47,-1,0,5.0,1.0,2.0,0,8
100050,87,4,-1,0,47,-1,-1,15.0,1.0,4.0,0,8
65900,37,2,7,1,41,-1,-1,10.0,2.0,1.0,0,8
250000,95,4,5,0,42,-1,-1,10.0,2.0,1.0,0,8
151800,111,4,5,0,42,-1,0,5.0,1.0,3.0,0,8
253555,176,4,-1,0,47,-1,-1,19.0,1.0,5.0,1,8
79900,50,3,-1,0,46,1,0,16.0,1.0,10.0,0,8
115900,58,3,-1,1,42,0,0,9.0,1.0,6.0,0,8
137000,43,2,-1,0,43,0,-1,7.0,1.0,4.0,0,8
134900,66,3,5,0,43,0,0,15.0,1.0,8.0,0,8
124500,76,3,-1,0,49,0,-1,12.0,1.0,10.0,0,8
115900,58,3,5,1,42,0,-1,9.0,1.0,6.0,0,2
99000,50,2,5,0,41,-1,-1,10.0,2.0,2.0,0,8
46200,44,2,8,0,42,-1,-1,10.0,1.0,2.0,0,8
54500,37,2,8,1,47,-1,0,5.0,1.0,5.0,0,8
125000,48,2,5,0,42,-1,-1,10.0,1.0,2.0,0,8
47500,50,3,2,0,45,-1,0,10.0,1.0,5.0,0,8
137900,49,2,5,0,43,0,3,13.0,1.0,12.0,0,8
102000,85,4,7,1,44,0,-1,9.0,1.0,6.0,0,8
200000,67,3,5,0,42,-1,0,10.0,1.0,7.0,0,8
77000,32,2,-1,1,42,0,-1,5.0,1.0,1.0,0,8
115000,66,4,7,1,42,1,0,5.0,2.0,4.0,0,3
30500,16,1,5,1,44,-1,0,9.0,1.0,5.0,0,8
99000,71,4,7,1,46,-1,0,5.0,1.0,2.0,0,0
195600,65,3,5,0,41,-1,-1,9.0,1.0,5.0,0,8
68500,53,2,8,0,49,0,0,12.0,1.0,11.0,0,8
78000,33,2,5,1,47,-1,0,5.0,1.0,5.0,0,8
35500,45,3,-1,1,22,-1,-1,4.0,1.0,2.0,0,8
45320,44,2,8,0,45,0,-1,10.0,1.0,3.0,0,8
198000,77,4,4,0,43,-1,0,14.0,1.0,7.0,0,8
37000,20,1,-1,1,41,-1,-1,7.0,1.0,5.0,0,8
78000,34,2,5,1,42,0,0,5.0,1.0,2.0,0,8
115000,83,4,5,1,47,0,0,5.0,1.0,5.0,0,5
150000,83,3,5,0,41,-1,0,12.0,1.0,4.0,0,8
175000,96,4,5,0,44,-1,0,11.0,2.0,1.0,0,8
350000,92,3,-1,0,47,-1,-1,14.0,2.0,3.0,0,8
67900,32,2,-1,1,41,0,-1,5.0,1.0,5.0,0,8
92900,41,2,5,0,47,-1,-1,9.0,1.0,5.0,0,8
148500,76,3,5,0,42,0,0,12.0,2.0,8.0,0,8
75000,81,4,8,0,26,-1,-1,10.0,1.0,4.0,0,8
175000,73,3,5,0,41,0,3,12.0,1.0,11.0,0,8
75000,40,2,-1,0,45,0,0,3.0,1.0,1.0,0,8
146900,109,4,8,0,42,-1,0,12.0,2.0,10.0,0,8
125000,70,3,5,0,45,-1,-1,5.0,1.0,2.0,0,8
164000,76,3,8,0,42,-1,-1,10.0,1.0,8.0,0,8
27000,50,3,-1,1,120,-1,-1,5.0,1.0,4.0,0,8
59500,34,2,-1,1,44,-1,-1,9.0,1.0,3.0,0,8
52000,36,2,8,0,41,-1,-1,9.0,1.0,3.0,0,8
45900,24,2,5,0,41,-1,0,4.0,1.0,1.0,0,8
150000,164,4,7,0,42,-1,0,6.0,2.0,4.0,0,8
79900,45,2,8,0,47,0,0,15.0,1.0,10.0,0,8
92500,55,3,5,1,47,0,0,9.0,1.0,4.0,0,1
65000,72,3,-1,0,108,-1,-1,6.0,1.0,2.0,0,8
89900,42,2,-1,0,46,-1,-1,11.0,1.0,8.0,0,8
156900,53,2,5,0,43,0,3,14.0,1.0,4.0,0,8
144900,63,3,7,1,43,0,0,1.0,1.0,1.0,0,8
29500,20,2,5,1,41,-1,-1,5.0,1.0,4.0,0,8
77000,35,2,5,1,41,-1,-1,5.0,1.0,3.0,0,8
101000,58,3,8,0,47,-1,0,17.0,1.0,14.0,0,8
75000,60,3,8,0,99,-1,0,8.0,1.0,5.0,0,8
119000,52,2,5,0,42,0,0,9.0,1.0,6.0,0,8
110000,43,2,5,0,47,0,-1,10.0,1.0,3.0,0,8
212000,153,5,-1,0,49,-1,-1,9.0,1.0,9.0,0,8
114500,54,2,5,0,43,-1,-1,11.0,1.0,10.0,0,8
51900,31,2,-1,1,44,-1,-1,14.0,1.0,11.0,0,8
75900,40,3,7,1,41,-1,0,4.0,1.0,3.0,0,7
92500,43,3,5,1,43,-1,0,5.0,1.0,1.0,0,3
85000,46,3,7,1,42,0,0,5.0,1.0,5.0,0,8
112000,53,2,5,0,43,0,0,15.0,1.0,15.0,0,8
229000,95,3,5,0,44,0,0,21.0,2.0,13.0,0,8
77400,51,4,-1,1,41,-1,-1,5.0,1.0,2.0,0,8
82000,70,4,5,1,19,-1,-1,9.0,1.0,8.0,0,8
87000,70,4,0,1,41,-1,1,3.0,2.0,3.0,0,12
40500,21,2,5,1,42,-1,-1,9.0,1.0,7.0,0,8
60860,39,2,-1,0,41,-1,-1,10.0,1.0,4.0,0,8
29700,17,1,5,1,43,-1,0,9.0,2.0,6.0,0,8
115900,58,3,5,1,42,0,0,9.0,1.0,6.0,0,2
69900,43,2,-1,1,41,-1,-1,16.0,1.0,12.0,0,8
130000,51,2,4,0,42,0,-1,10.0,1.0,9.0,0,8
75400,65,3,8,0,53,-1,3,5.0,1.0,3.0,0,8
110900,64,4,5,1,42,-1,0,5.0,1.0,4.0,0,0
90420,66,3,8,0,41,-1,-1,12.0,2.0,1.0,0,8
164900,56,2,5,0,47,0,3,17.0,1.0,17.0,0,8
39700,38,2,8,0,45,1,3,10.0,1.0,7.0,0,8
162000,135,4,8,0,99,-1,-1,8.0,2.0,8.0,0,8
120000,53,3,5,0,44,-1,-1,10.0,1.0,8.0,0,8
87900,50,3,5,0,49,-1,0,9.0,1.0,2.0,0,8
75000,30,2,5,1,42,0,-1,2.0,1.0,1.0,0,8
129900,66,3,5,0,78,0,0,8.0,1.0,5.0,0,8
142000,71,3,-1,0,45,0,-1,10.0,1.0,2.0,0,8
225000,74,3,5,0,43,1,0,5.0,1.0,2.0,0,8
76850,53,2,8,0,46,0,-1,10.0,1.0,1.0,0,8
132930,126,5,8,0,90,0,0,9.0,2.0,9.0,0,8
56000,40,2,6,1,47,-1,-1,5.0,1.0,5.0,0,5
167800,78,4,5,0,43,0,3,7.0,2.0,1.0,0,8
74500,63,3,2,0,46,-1,0,15.0,2.0,12.0,0,8
169000,126,4,2,0,46,-1,3,5.0,3.0,9.0,0,8
77800,62,4,-1,1,42,-1,-1,5.0,1.0,4.0,0,8
123900,54,3,5,1,44,-1,-1,9.0,1.0,2.0,0,8
225000,90,4,5,0,42,0,0,10.0,1.0,5.0,0,8
95000,40,2,8,0,43,-1,-1,11.0,1.0,8.0,0,8
165000,59,3,5,0,47,0,0,12.0,1.0,8.0,0,8
78000,70,3,-1,1,46,-1,0,2.0,1.0,2.0,0,8
88000,39,2,5,0,44,-1,0,17.0,1.0,16.0,0,8
98500,47,2,8,0,42,0,-1,4.0,1.0,1.0,0,8
198000,77,4,5,0,43,-1,0,14.0,1.0,7.0,0,8
67500,40,2,5,1,49,-1,0,5.0,1.0,1.0,0,3
37000,20,2,5,1,44,-1,-1,6.0,1.0,3.0,0,8
345000,100,4,4,0,43,0,-1,7.0,1.0,5.0,0,8
174900,106,4,8,0,42,0,-1,14.0,1.0,2.0,0,8
88842,73,3,8,0,49,0,3,7.0,2.0,5.0,0,8
103000,59,3,-1,0,44,-1,-1,9.0,1.0,6.0,0,8
159900,75,4,5,0,44,0,0,10.0,2.0,1.0,0,8
64900,42,4,-1,1,43,-1,0,1.0,1.0,1.0,0,8
25500,30,3,-1,1,30,-1,-1,2.0,1.0,1.0,0,8
92800,50,3,5,1,41,-1,0,5.0,1.0,5.0,0,7
36000,43,3,-1,1,26,-1,-1,5.0,1.0,5.0,0,8
80000,49,3,5,1,47,-1,-1,6.0,1.0,6.0,0,8
122000,65,3,5,0,44,-1,-1,13.0,2.0,11.0,0,8
135900,60,3,5,0,42,0,0,12.0,1.0,3.0,0,8
95000,40,2,8,0,43,-1,-1,11.0,1.0,8.0,0,8
220000,200,4,5,0,43,0,3,10.0,2.0,9.0,0,8
220001,107,4,5,0,42,0,0,10.0,1.0,6.0,0,8
94300,82,4,8,0,47,-1,0,16.0,2.0,4.0,0,8
75900,47,2,5,0,108,0,-1,10.0,1.0,1.0,0,8
450000,150,5,5,0,43,-1,-1,15.0,3.0,8.0,0,8
57200,44,2,-1,0,46,-1,-1,9.0,1.0,9.0,0,8
129900,65,3,5,0,45,0,0,11.0,1.0,2.0,0,8
139900,65,4,5,1,43,-1,0,9.0,1.0,1.0,0,2
115000,47,2,-1,0,78,0,-1,6.0,1.0,3.0,0,8
45000,50,3,-1,1,34,0,0,5.0,1.0,5.0,0,8
57000,38,2,7,1,41,-1,0,9.0,1.0,2.0,0,8
35900,18,2,5,1,44,-1,0,9.0,1.0,8.0,0,8
124000,52,2,5,0,43,0,0,15.0,1.0,10.0,0,8
15500,35,2,7,1,118,1,0,5.0,1.0,5.0,0,4
92500,55,3,5,1,47,0,0,9.0,1.0,4.0,0,8
200000,99,4,-1,0,45,0,-1,4.0,1.0,2.0,0,8
52000,54,4,8,1,41,-1,0,5.0,1.0,4.0,0,8
70500,50,2,-1,0,41,-1,-1,10.0,1.0,2.0,0,8
125000,42,3,-1,0,47,-1,-1,12.0,1.0,2.0,0,8
87437,68,3,8,0,45,-1,0,5.0,2.0,3.0,0,8
24700,15,2,-1,1,41,-1,-1,9.0,1.0,9.0,0,8
87500,74,3,5,1,41,0,0,5.0,1.0,2.0,0,8
155000,50,2,5,0,47,0,-1,12.0,1.0,4.0,0,8
219000,94,4,5,0,44,0,3,10.0,2.0,9.0,0,8
30500,30,2,7,1,26,-1,0,5.0,1.0,4.0,0,8
97000,41,2,5,0,42,-1,-1,8.0,1.0,2.0,0,8
65030,66,3,8,0,99,0,3,2.0,1.0,1.0,0,8
280000,122,4,-1,0,47,-1,-1,17.0,1.0,4.0,0,8
110000,88,4,-1,0,43,-1,-1,12.0,1.0,1.0,0,8
119000,80,3,5,0,149,0,-1,11.0,2.0,7.0,0,8
128805,83,4,8,0,47,-1,0,13.0,2.0,5.0,0,8
58500,38,2,-1,1,46,-1,0,5.0,1.0,5.0,0,8
77000,69,3,8,0,90,-1,3,9.0,2.0,6.0,0,8
86000,43,2,5,0,43,-1,-1,11.0,1.0,10.0,0,8
86500,51,3,7,1,43,-1,-1,9.0,2.0,5.0,0,8
220000,95,4,8,0,47,0,-1,17.0,1.0,17.0,0,8
215000,93,3,-1,0,43,0,-1,7.0,1.0,2.0,0,8
90400,68,3,-1,0,41,-1,-1,10.0,1.0,2.0,0,8
210000,78,3,-1,0,43,0,-1,13.0,1.0,10.0,0,8
95000,43,2,5,0,47,1,-1,2.0,1.0,2.0,0,8
33888,88,5,-1,1,89,-1,1,1.0,1.0,1.0,0,8
128000,80,4,8,0,42,-1,3,10.0,1.0,9.0,0,8
33000,17,2,-1,0,44,-1,-1,6.0,1.0,3.0,0,8
93950,88,4,-1,1,26,-1,-1,9.0,1.0,5.0,0,8
80600,72,3,8,0,43,-1,-1,13.0,1.0,2.0,0,8
190000,88,3,-1,0,43,0,-1,17.0,1.0,14.0,0,8
99360,108,4,3,0,108,-1,3,5.0,2.0,2.0,0,8
70000,40,2,5,0,47,-1,0,6.0,1.0,6.0,0,8
98000,60,4,7,1,41,-1,0,12.0,2.0,6.0,0,8
79000,47,2,5,1,44,0,0,9.0,1.0,5.0,0,2
108000,90,4,8,0,46,-1,0,10.0,2.0,2.0,0,8
25700,15,1,5,1,41,-1,0,9.0,1.0,9.0,0,8
168000,93,4,8,0,43,0,3,7.0,2.0,1.0,0,8
129500,70,3,5,0,47,-1,-1,8.0,1.0,7.0,0,8
142400,142,5,8,0,45,0,0,9.0,2.0,8.0,0,8
95000,47,2,5,1,43,0,0,18.0,1.0,11.0,0,8
126000,72,4,5,1,44,-1,-1,9.0,2.0,6.0,0,8
105000,82,4,-1,0,44,-1,-1,10.0,1.0,7.0,0,8
102000,47,2,-1,0,46,0,-1,9.0,1.0,1.0,0,8
113000,70,3,5,0,44,-1,0,6.0,1.0,5.0,0,8
295000,120,4,5,0,43,-1,-1,12.0,2.0,2.0,0,8
27900,18,1,-1,1,42,-1,-1,5.0,1.0,3.0,0,8
82700,50,3,7,1,49,-1,-1,8.0,1.0,5.0,0,8
120000,54,3,4,0,44,-1,0,10.0,1.0,9.0,0,8
37000,52,3,-1,1,34,-1,-1,5.0,1.0,5.0,0,8
174900,70,3,5,0,42,0,-1,10.0,1.0,5.0,0,8
102900,48,3,5,1,41,-1,-1,9.0,2.0,7.0,0,8
146300,77,3,8,0,42,0,-1,12.0,1.0,10.0,0,8
95000,111,4,7,1,41,0,0,17.0,1.0,16.0,0,8
175900,77,3,5,0,47,0,0,15.0,1.0,5.0,0,8
265000,170,5,5,0,41,-1,1,11.0,2.0,1.0,0,8
220000,107,3,8,0,44,-1,-1,12.0,1.0,8.0,0,8
105823,92,4,8,0,47,-1,-1,16.0,1.0,15.0,0,8
135900,102,4,-1,1,44,-1,-1,12.0,1.0,4.0,0,8
27999,17,1,-1,1,44,-1,-1,5.0,1.0,3.0,0,8
92500,43,3,5,1,42,0,0,5.0,1.0,3.0,0,7
89900,60,3,5,1,44,-1,0,9.0,2.0,9.0,0,9
165000,73,3,5,0,42,0,0,13.0,2.0,1.0,0,8
56963,57,3,8,0,144,0,0,10.0,1.0,1.0,0,8
89135,46,2,-1,0,48,0,3,10.0,1.0,4.0,0,8
97000,63,3,8,0,47,-1,0,5.0,2.0,1.0,0,8
169150,100,4,8,0,46,0,3,6.0,2.0,2.0,0,8
88500,42,2,-1,0,54,-1,-1,7.0,1.0,5.0,0,8
68000,54,3,7,1,25,-1,0,9.0,2.0,3.0,0,8
89900,40,2,5,0,49,-1,0,11.0,1.0,7.0,0,8
67900,32,2,5,1,41,0,0,5.0,1.0,5.0,0,8
33900,22,1,-1,1,42,-1,-1,5.0,1.0,4.0,0,8
236000,63,3,5,0,43,0,3,12.0,1.0,4.0,0,8
109900,40,3,5,0,43,0,-1,12.0,1.0,8.0,0,8
121130,93,3,-1,0,41,-1,-1,12.0,1.0,4.0,0,8
38500,74,4,-1,1,81,-1,-1,5.0,1.0,5.0,0,8
140000,97,4,5,0,42,-1,0,8.0,2.0,8.0,0,8
145000,51,3,5,0,44,0,0,12.0,1.0,3.0,0,8
95000,56,3,7,1,41,-1,-1,9.0,1.0,8.0,0,8
30670,21,2,8,0,46,0,0,4.0,1.0,2.0,0,8
38500,29,2,7,1,43,0,-1,6.0,1.0,2.0,0,6
394800,94,3,5,0,43,-1,-1,12.0,1.0,10.0,0,8
135000,98,4,8,0,44,-1,-1,20.0,2.0,1.0,0,8
133900,110,5,5,1,42,-1,0,9.0,2.0,1.0,0,2
99000,45,2,5,0,42,0,0,13.0,1.0,12.0,0,8
175000,75,3,5,0,43,0,-1,10.0,1.0,5.0,0,8
77900,54,2,8,0,44,-1,0,16.0,1.0,3.0,0,8
325000,107,5,5,0,47,-1,3,17.0,2.0,7.0,0,8
93000,46,2,5,0,44,1,0,11.0,1.0,2.0,0,8
108000,57,3,5,0,41,-1,0,9.0,1.0,9.0,0,8
245000,81,4,5,0,43,0,-1,14.0,2.0,9.0,0,8
93000,49,2,5,0,41,0,-1,10.0,1.0,2.0,0,8
97500,78,3,8,0,47,0,3,15.0,2.0,8.0,0,8
158000,71,3,5,0,47,0,0,9.0,2.0,7.0,0,8
115900,53,3,5,1,44,1,0,9.0,2.0,6.0,0,9
105500,54,2,5,1,41,-1,-1,9.0,1.0,8.0,0,8
34600,23,2,8,0,41,-1,-1,6.0,1.0,6.0,0,8
121800,48,2,5,0,44,0,0,20.0,1.0,6.0,0,8
154900,64,3,5,0,41,0,-1,14.0,2.0,2.0,0,8
105000,62,2,5,0,44,-1,-1,12.0,1.0,11.0,0,8
48000,53,3,7,1,31,-1,-1,5.0,1.0,3.0,0,8
125000,95,5,0,1,41,-1,0,1.0,1.0,1.0,0,8
59999,58,4,-1,1,134,-1,-1,4.0,1.0,4.0,0,8
285000,143,5,-1,0,43,-1,-1,9.0,1.0,2.0,0,8
83500,47,3,5,0,43,-1,0,2.0,1.0,1.0,0,8
34900,17,2,5,1,44,-1,0,5.0,1.0,1.0,0,8
194500,68,3,5,0,47,0,0,13.0,2.0,13.0,0,8
125000,125,5,-1,0,51,-1,-1,2.0,1.0,2.0,0,8
110000,52,3,5,1,41,-1,-1,10.0,2.0,2.0,0,8
75000,46,3,-1,1,47,-1,-1,5.0,1.0,5.0,0,8
107000,68,4,-1,1,44,-1,-1,9.0,2.0,9.0,0,8
235000,94,4,-1,0,42,0,-1,1.0,1.0,5.0,0,8
79900,48,2,8,0,41,-1,-1,10.0,1.0,9.0,0,8
210000,95,4,5,0,43,-1,0,10.0,1.0,6.0,0,8
170000,85,4,-1,0,41,0,0,13.0,1.0,3.0,0,8
125000,58,2,8,0,48,0,0,13.0,1.0,3.0,0,8
145900,87,4,-1,0,45,-1,-1,3.0,1.0,2.0,0,8
95200,54,2,8,0,44,0,0,11.0,1.0,11.0,0,8
60200,43,2,8,0,47,0,-1,15.0,1.0,6.0,0,8
17500,65,4,8,1,18,-1,-1,3.0,1.0,1.0,0,8
520000,200,4,4,0,47,0,-1,12.0,3.0,12.0,0,8
64500,35,2,5,1,42,0,0,10.0,1.0,9.0,0,8
35900,22,2,7,1,47,-1,-1,5.0,1.0,1.0,0,8
35500,34,2,5,1,32,-1,0,5.0,1.0,5.0,0,8
89000,117,4,8,0,41,1,0,9.0,2.0,5.0,1,8
120000,66,3,-1,1,41,0,0,9.0,1.0,7.0,0,8
62725,48,2,8,0,49,-1,-1,9.0,1.0,2.0,0,8
59400,39,2,8,0,46,-1,3,9.0,1.0,8.0,0,8
83750,67,3,-1,0,47,-1,-1,16.0,1.0,8.0,0,8
144500,70,3,5,0,43,-1,-1,6.0,2.0,2.0,0,8
88500,55,3,7,1,41,-1,-1,9.0,2.0,7.0,0,13
39900,41,2,7,1,125,-1,0,9.0,1.0,9.0,0,2
78000,33,2,-1,1,47,-1,-1,5.0,1.0,5.0,0,8
72900,36,2,-1,0,41,0,-1,10.0,1.0,6.0,0,8
107000,54,3,5,1,41,-1,0,9.0,2.0,7.0,0,9
235000,97,4,-1,0,44,-1,-1,12.0,1.0,1.0,0,8
95500,37,2,5,0,47,-1,0,10.0,1.0,2.0,0,8
175000,101,4,5,0,41,-1,1,9.0,2.0,6.0,0,8
31500,21,2,6,1,41,-1,-1,5.0,1.0,3.0,0,8
77900,57,3,8,0,41,1,3,9.0,2.0,5.0,0,8
162000,75,3,5,0,43,-1,0,10.0,1.0,2.0,0,8
220000,109,4,5,0,44,0,-1,12.0,1.0,2.0,0,8
123000,95,4,5,0,41,0,0,7.0,1.0,2.0,0,8
129500,70,3,5,0,47,-1,-1,8.0,1.0,7.0,0,8
32900,18,1,5,1,42,1,0,5.0,1.0,4.0,0,6
99900,45,3,5,1,41,-1,-1,5.0,1.0,2.0,0,7
18000,39,2,6,1,137,1,0,9.0,1.0,6.0,0,8
92500,43,3,5,1,42,-1,-1,5.0,1.0,3.0,0,7
115000,69,4,-1,1,43,-1,0,5.0,2.0,5.0,0,12
150000,56,1,5,1,43,0,-1,6.0,1.0,5.0,0,8
59950,66,3,8,0,108,0,0,8.0,1.0,5.0,0,8
36000,21,1,7,1,42,-1,0,5.0,1.0,5.0,0,8
102900,53,3,5,1,41,-1,-1,9.0,2.0,8.0,0,9
73174,64,3,8,0,46,-1,-1,9.0,2.0,6.0,0,8
94900,45,3,-1,1,43,-1,-1,5.0,1.0,5.0,0,8
159500,59,3,5,0,47,0,3,12.0,1.0,6.0,0,8
210000,130,4,5,0,41,-1,3,16.0,2.0,15.0,0,8
146900,64,4,-1,0,49,0,-1,10.0,1.0,10.0,0,8
99500,51,2,8,0,44,0,3,9.0,1.0,7.0,0,8
75660,58,2,-1,0,49,0,-1,10.0,1.0,5.0,0,8
193000,96,4,5,0,44,-1,0,21.0,2.0,15.0,0,8
150000,125,4,-1,0,44,0,-1,10.0,1.0,9.0,0,8
84400,58,3,2,0,41,-1,0,10.0,2.0,8.0,0,8
145000,78,4,5,1,41,-1,0,20.0,2.0,1.0,0,8
59000,58,2,-1,0,45,0,-1,9.0,1.0,3.0,0,8
139999,60,3,-1,0,54,0,-1,11.0,1.0,2.0,0,8
50000,35,1,7,1,44,-1,1,5.0,2.0,5.0,0,4
99900,40,2,5,0,49,-1,0,10.0,1.0,10.0,0,8
549900,165,5,5,0,43,0,0,3.0,3.0,2.0,0,8
215000,93,3,5,0,43,0,3,5.0,2.0,1.0,0,8
42000,27,2,7,1,46,-1,0,5.0,1.0,5.0,0,8
25000,35,3,-1,1,27,-1,-1,2.0,1.0,1.0,0,8
141500,65,3,5,0,49,0,0,8.0,1.0,3.0,0,8
32900,18,2,5,1,41,-1,-1,9.0,1.0,6.0,0,8
76800,50,3,4,0,108,0,1,6.0,1.0,5.0,0,8
130000,118,3,5,0,45,-1,0,4.0,1.0,4.0,0,8
98532,64,3,8,0,42,-1,-1,7.0,1.0,5.0,0,8
40000,71,4,5,1,61,-1,1,2.0,1.0,2.0,0,8
64900,43,3,7,1,41,-1,0,4.0,2.0,4.0,0,7
155000,59,3,5,0,47,0,1,12.0,1.0,5.0,0,8
215000,75,3,5,0,43,0,3,5.0,1.0,5.0,0,8
91840,82,3,8,0,46,0,-1,9.0,1.0,5.0,0,8
105000,70,4,7,0,42,-1,-1,14.0,2.0,7.0,0,8
110000,63,3,5,1,42,0,0,5.0,1.0,4.0,0,8
74900,40,2,5,1,41,0,-1,23.0,1.0,7.0,0,8
82800,72,4,-1,0,47,0,-1,15.0,1.0,2.0,0,8
330000,64,2,4,0,43,0,-1,11.0,2.0,9.0,0,8
219000,94,4,5,0,44,0,-1,10.0,1.0,9.0,0,8
52500,60,4,7,1,23,-1,-1,5.0,1.0,2.0,0,8
92300,71,3,8,0,49,0,0,12.0,2.0,9.0,0,8
179000,102,4,5,0,44,0,0,9.0,2.0,1.0,0,8
126500,75,3,8,0,44,-1,-1,10.0,1.0,2.0,0,8
118830,90,4,8,0,41,-1,3,12.0,2.0,5.0,0,8
164900,87,4,8,0,41,0,-1,11.0,2.0,5.0,0,8
99000,54,3,7,1,41,0,0,9.0,2.0,7.0,0,2
74500,39,2,-1,1,41,-1,-1,9.0,1.0,6.0,0,13
140600,74,3,8,0,43,0,0,9.0,2.0,6.0,0,8
139900,78,4,5,1,44,-1,0,9.0,2.0,5.0,0,8
38500,20,2,5,1,44,-1,-1,5.0,1.0,2.0,0,8
95850,71,3,8,0,47,-1,-1,14.0,1.0,5.0,0,8
46900,18,1,5,1,44,1,0,10.0,1.0,1.0,0,8
102000,47,2,5,0,46,0,0,9.0,1.0,1.0,0,8
185000,88,3,5,0,49,0,0,12.0,1.0,9.0,0,8
95900,50,2,8,0,42,0,0,14.0,1.0,13.0,0,8
174165,82,3,8,0,42,-1,0,12.0,1.0,4.0,0,8
60000,38,2,6,1,42,-1,0,5.0,1.0,4.0,0,0
216500,89,4,5,0,49,0,0,9.0,2.0,2.0,0,8
145900,71,3,8,0,41,-1,-1,15.0,2.0,14.0,0,8
114900,48,2,5,0,42,0,-1,6.0,1.0,3.0,0,8
239000,63,3,5,0,43,0,-1,8.0,1.0,4.0,0,8
59000,34,2,7,1,42,0,0,9.0,1.0,3.0,0,8
112700,88,4,8,0,49,0,3,7.0,2.0,4.0,0,8
69100,49,2,8,0,40,0,3,9.0,1.0,3.0,0,8
149500,89,4,8,0,44,0,-1,15.0,1.0,4.0,0,8
236000,121,4,8,0,41,0,1,5.0,2.0,4.0,0,8
89500,68,3,8,0,124,-1,3,6.0,1.0,3.0,0,8
115900,142,4,8,0,42,-1,-1,9.0,2.0,9.0,0,8
77000,32,2,-1,1,42,0,-1,5.0,1.0,1.0,0,8
149900,85,4,7,1,43,-1,1,10.0,2.0,1.0,0,2
74000,199,5,8,0,41,-1,-1,5.0,2.0,4.0,0,8
170000,97,3,5,0,44,-1,0,16.0,1.0,15.0,0,8
134900,77,5,-1,1,42,-1,-1,9.0,1.0,5.0,0,8
89100,67,3,8,0,40,0,3,9.0,1.0,3.0,0,8
81000,72,4,5,1,41,0,-1,16.0,1.0,3.0,0,8
189900,90,4,5,0,42,0,0,11.0,2.0,4.0,0,8
165000,80,3,5,0,47,0,0,16.0,1.0,15.0,0,8
99900,40,2,-1,0,49,0,-1,10.0,1.0,10.0,0,8
74000,59,3,8,0,42,0,-1,5.0,1.0,3.0,0,8
78000,33,2,-1,1,47,0,-1,5.0,1.0,5.0,0,8
103900,89,5,5,1,44,-1,0,9.0,2.0,4.0,0,8
21900,18,1,7,1,48,-1,0,10.0,1.0,9.0,0,8
152000,78,4,5,0,44,-1,-1,12.0,1.0,5.0,0,8
85360,88,3,8,0,49,-1,0,12.0,2.0,6.0,0,8
93000,60,3,5,1,44,-1,-1,16.0,2.0,8.0,0,8
97000,38,2,5,0,47,-1,3,10.0,1.0,6.0,0,8
42750,45,2,8,0,55,-1,-1,5.0,1.0,2.0,0,8
129900,70,3,-1,0,47,-1,0,8.0,1.0,7.0,0,8
69000,48,3,-1,0,47,-1,-1,16.0,1.0,8.0,0,8
101900,70,4,7,1,42,0,0,6.0,1.0,2.0,0,7
155000,47,2,5,0,47,0,0,17.0,1.0,13.0,0,8
125000,58,2,5,0,48,0,-1,13.0,1.0,3.0,0,8
265000,95,4,5,0,47,0,0,14.0,2.0,3.0,0,8
145000,82,3,5,0,44,-1,0,10.0,1.0,4.0,0,8
125500,66,3,5,0,44,-1,-1,13.0,2.0,7.0,0,8
32700,18,2,5,1,44,-1,0,9.0,1.0,3.0,0,8
29500,47,3,-1,1,23,-1,-1,5.0,1.0,5.0,0,8
109900,60,4,5,1,41,-1,0,5.0,1.0,3.0,0,8
77999,39,3,5,1,43,-1,0,1.0,1.0,1.0,0,10
102500,40,2,5,0,44,0,0,10.0,1.0,10.0,0,8
190000,80,4,4,0,41,0,3,17.0,1.0,14.0,0,8
122700,62,3,5,0,44,0,0,20.0,1.0,3.0,0,8
48900,36,2,-1,1,41,-1,-1,12.0,1.0,11.0,0,8
370000,186,4,5,0,43,-1,-1,17.0,3.0,17.0,0,8
125500,66,3,5,0,44,-1,0,13.0,1.0,7.0,0,8
160000,80,3,5,0,41,-1,-1,16.0,1.0,14.0,0,8
90000,49,3,-1,1,44,-1,-1,9.0,1.0,7.0,0,8
28999,36,3,-1,1,146,-1,-1,5.0,1.0,5.0,0,8
27000,22,2,-1,1,47,-1,-1,1.0,1.0,1.0,0,8
52500,60,4,-1,1,23,-1,-1,5.0,1.0,2.0,0,8
145500,64,3,5,0,49,0,0,10.0,1.0,10.0,0,8
165000,69,3,5,0,42,0,0,10.0,1.0,6.0,0,8
